,Unnamed: 0,db_id,query,question,query_toks,query_toks_no_value,question_toks,HAVING,ORDER BY,GROUP BY,JOIN,SELECT
2,4834,aircraft,"SELECT T1.Aircraft FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T3.Airport_Name  =  ""London Heathrow"" INTERSECT SELECT T1.Aircraft FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T3.Airport_Name  =  ""London Gatwick""",What are the names of all aircrafts that are associated with both London Heathrow and Gatwick airports?,"['SELECT' 'T1.Aircraft' 'FROM' 'aircraft' 'AS' 'T1' 'JOIN'
 'airport_aircraft' 'AS' 'T2' 'ON' 'T1.Aircraft_ID' '=' 'T2.Aircraft_ID'
 'JOIN' 'airport' 'AS' 'T3' 'ON' 'T2.Airport_ID' '=' 'T3.Airport_ID'
 'WHERE' 'T3.Airport_Name' '=' '``' 'London' 'Heathrow' ""''"" 'INTERSECT'
 'SELECT' 'T1.Aircraft' 'FROM' 'aircraft' 'AS' 'T1' 'JOIN'
 'airport_aircraft' 'AS' 'T2' 'ON' 'T1.Aircraft_ID' '=' 'T2.Aircraft_ID'
 'JOIN' 'airport' 'AS' 'T3' 'ON' 'T2.Airport_ID' '=' 'T3.Airport_ID'
 'WHERE' 'T3.Airport_Name' '=' '``' 'London' 'Gatwick' ""''""]","['select' 't1' '.' 'aircraft' 'from' 'aircraft' 'as' 't1' 'join'
 'airport_aircraft' 'as' 't2' 'on' 't1' '.' 'aircraft_id' '=' 't2' '.'
 'aircraft_id' 'join' 'airport' 'as' 't3' 'on' 't2' '.' 'airport_id' '='
 't3' '.' 'airport_id' 'where' 't3' '.' 'airport_name' '=' 'value'
 'intersect' 'select' 't1' '.' 'aircraft' 'from' 'aircraft' 'as' 't1'
 'join' 'airport_aircraft' 'as' 't2' 'on' 't1' '.' 'aircraft_id' '=' 't2'
 '.' 'aircraft_id' 'join' 'airport' 'as' 't3' 'on' 't2' '.' 'airport_id'
 '=' 't3' '.' 'airport_id' 'where' 't3' '.' 'airport_name' '=' 'value']","['What' 'are' 'the' 'names' 'of' 'all' 'aircrafts' 'that' 'are'
 'associated' 'with' 'both' 'London' 'Heathrow' 'and' 'Gatwick' 'airports'
 '?']",0,0,0,4,2
3,4837,aircraft,"SELECT t1.name ,  t1.age FROM pilot AS t1 JOIN MATCH AS t2 ON t1.pilot_id  =  t2.winning_pilot WHERE t1.age  <  30 GROUP BY t2.winning_pilot ORDER BY count(*) DESC LIMIT 1",find the name and age of the pilot who has won the most number of times among the pilots who are younger than 30.,"['SELECT' 't1.name' ',' 't1.age' 'FROM' 'pilot' 'AS' 't1' 'JOIN' 'MATCH'
 'AS' 't2' 'ON' 't1.pilot_id' '=' 't2.winning_pilot' 'WHERE' 't1.age' '<'
 '30' 'GROUP' 'BY' 't2.winning_pilot' 'ORDER' 'BY' 'count' '(' '*' ')'
 'DESC' 'LIMIT' '1']","['select' 't1' '.' 'name' ',' 't1' '.' 'age' 'from' 'pilot' 'as' 't1'
 'join' 'match' 'as' 't2' 'on' 't1' '.' 'pilot_id' '=' 't2' '.'
 'winning_pilot' 'where' 't1' '.' 'age' '<' 'value' 'group' 'by' 't2' '.'
 'winning_pilot' 'order' 'by' 'count' '(' '*' ')' 'desc' 'limit' 'value']","['find' 'the' 'name' 'and' 'age' 'of' 'the' 'pilot' 'who' 'has' 'won'
 'the' 'most' 'number' 'of' 'times' 'among' 'the' 'pilots' 'who' 'are'
 'younger' 'than' '30' '.']",0,1,1,1,1
4,4845,local_govt_and_lot,"SELECT T1.resident_id ,  T1.other_details ,  count(*) FROM Residents AS T1 JOIN Residents_Services AS T2 ON T1.resident_id  =  T2.resident_id GROUP BY T1.resident_id ORDER BY count(*) DESC","How many services has each resident requested? List the resident id, details, and the count in descending order of the count.","['SELECT' 'T1.resident_id' ',' 'T1.other_details' ',' 'count' '(' '*' ')'
 'FROM' 'Residents' 'AS' 'T1' 'JOIN' 'Residents_Services' 'AS' 'T2' 'ON'
 'T1.resident_id' '=' 'T2.resident_id' 'GROUP' 'BY' 'T1.resident_id'
 'ORDER' 'BY' 'count' '(' '*' ')' 'DESC']","['select' 't1' '.' 'resident_id' ',' 't1' '.' 'other_details' ',' 'count'
 '(' '*' ')' 'from' 'residents' 'as' 't1' 'join' 'residents_services' 'as'
 't2' 'on' 't1' '.' 'resident_id' '=' 't2' '.' 'resident_id' 'group' 'by'
 't1' '.' 'resident_id' 'order' 'by' 'count' '(' '*' ')' 'desc']","['How' 'many' 'services' 'has' 'each' 'resident' 'requested' '?' 'List'
 'the' 'resident' 'id' ',' 'details' ',' 'and' 'the' 'count' 'in'
 'descending' 'order' 'of' 'the' 'count' '.']",0,1,1,1,1
5,4920,store_product,"SELECT t3.headquartered_city FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id WHERE t1.store_name  =  ""Blackville""","Which city is the headquarter of the store named ""Blackville"" in?","['SELECT' 't3.headquartered_city' 'FROM' 'store' 'AS' 't1' 'JOIN'
 'store_district' 'AS' 't2' 'ON' 't1.store_id' '=' 't2.store_id' 'JOIN'
 'district' 'AS' 't3' 'ON' 't2.district_id' '=' 't3.district_id' 'WHERE'
 't1.store_name' '=' '``' 'Blackville' ""''""]","['select' 't3' '.' 'headquartered_city' 'from' 'store' 'as' 't1' 'join'
 'store_district' 'as' 't2' 'on' 't1' '.' 'store_id' '=' 't2' '.'
 'store_id' 'join' 'district' 'as' 't3' 'on' 't2' '.' 'district_id' '='
 't3' '.' 'district_id' 'where' 't1' '.' 'store_name' '=' 'value']","['Which' 'city' 'is' 'the' 'headquarter' 'of' 'the' 'store' 'named' '``'
 'Blackville' ""''"" 'in' '?']",0,0,0,2,1
6,4922,store_product,"SELECT t3.headquartered_city ,  count(*) FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id GROUP BY t3.headquartered_city",Find the number of stores in each city.,"['SELECT' 't3.headquartered_city' ',' 'count' '(' '*' ')' 'FROM' 'store'
 'AS' 't1' 'JOIN' 'store_district' 'AS' 't2' 'ON' 't1.store_id' '='
 't2.store_id' 'JOIN' 'district' 'AS' 't3' 'ON' 't2.district_id' '='
 't3.district_id' 'GROUP' 'BY' 't3.headquartered_city']","['select' 't3' '.' 'headquartered_city' ',' 'count' '(' '*' ')' 'from'
 'store' 'as' 't1' 'join' 'store_district' 'as' 't2' 'on' 't1' '.'
 'store_id' '=' 't2' '.' 'store_id' 'join' 'district' 'as' 't3' 'on' 't2'
 '.' 'district_id' '=' 't3' '.' 'district_id' 'group' 'by' 't3' '.'
 'headquartered_city']",['Find' 'the' 'number' 'of' 'stores' 'in' 'each' 'city' '.'],0,0,1,2,1
7,4923,store_product,"SELECT t3.headquartered_city ,  count(*) FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id GROUP BY t3.headquartered_city",How many stores are headquarted in each city?,"['SELECT' 't3.headquartered_city' ',' 'count' '(' '*' ')' 'FROM' 'store'
 'AS' 't1' 'JOIN' 'store_district' 'AS' 't2' 'ON' 't1.store_id' '='
 't2.store_id' 'JOIN' 'district' 'AS' 't3' 'ON' 't2.district_id' '='
 't3.district_id' 'GROUP' 'BY' 't3.headquartered_city']","['select' 't3' '.' 'headquartered_city' ',' 'count' '(' '*' ')' 'from'
 'store' 'as' 't1' 'join' 'store_district' 'as' 't2' 'on' 't1' '.'
 'store_id' '=' 't2' '.' 'store_id' 'join' 'district' 'as' 't3' 'on' 't2'
 '.' 'district_id' '=' 't3' '.' 'district_id' 'group' 'by' 't3' '.'
 'headquartered_city']",['How' 'many' 'stores' 'are' 'headquarted' 'in' 'each' 'city' '?'],0,0,1,2,1
8,4924,store_product,SELECT t3.headquartered_city FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id GROUP BY t3.headquartered_city ORDER BY count(*) DESC LIMIT 1,Find the city with the most number of stores.,"['SELECT' 't3.headquartered_city' 'FROM' 'store' 'AS' 't1' 'JOIN'
 'store_district' 'AS' 't2' 'ON' 't1.store_id' '=' 't2.store_id' 'JOIN'
 'district' 'AS' 't3' 'ON' 't2.district_id' '=' 't3.district_id' 'GROUP'
 'BY' 't3.headquartered_city' 'ORDER' 'BY' 'count' '(' '*' ')' 'DESC'
 'LIMIT' '1']","['select' 't3' '.' 'headquartered_city' 'from' 'store' 'as' 't1' 'join'
 'store_district' 'as' 't2' 'on' 't1' '.' 'store_id' '=' 't2' '.'
 'store_id' 'join' 'district' 'as' 't3' 'on' 't2' '.' 'district_id' '='
 't3' '.' 'district_id' 'group' 'by' 't3' '.' 'headquartered_city' 'order'
 'by' 'count' '(' '*' ')' 'desc' 'limit' 'value']",['Find' 'the' 'city' 'with' 'the' 'most' 'number' 'of' 'stores' '.'],0,1,1,2,1
9,4925,store_product,SELECT t3.headquartered_city FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id GROUP BY t3.headquartered_city ORDER BY count(*) DESC LIMIT 1,What is the city with the most number of flagship stores?,"['SELECT' 't3.headquartered_city' 'FROM' 'store' 'AS' 't1' 'JOIN'
 'store_district' 'AS' 't2' 'ON' 't1.store_id' '=' 't2.store_id' 'JOIN'
 'district' 'AS' 't3' 'ON' 't2.district_id' '=' 't3.district_id' 'GROUP'
 'BY' 't3.headquartered_city' 'ORDER' 'BY' 'count' '(' '*' ')' 'DESC'
 'LIMIT' '1']","['select' 't3' '.' 'headquartered_city' 'from' 'store' 'as' 't1' 'join'
 'store_district' 'as' 't2' 'on' 't1' '.' 'store_id' '=' 't2' '.'
 'store_id' 'join' 'district' 'as' 't3' 'on' 't2' '.' 'district_id' '='
 't3' '.' 'district_id' 'group' 'by' 't3' '.' 'headquartered_city' 'order'
 'by' 'count' '(' '*' ')' 'desc' 'limit' 'value']","['What' 'is' 'the' 'city' 'with' 'the' 'most' 'number' 'of' 'flagship'
 'stores' '?']",0,1,1,2,1
10,4942,store_product,"SELECT t3.District_name FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id WHERE t1.Type  =  ""City Mall"" INTERSECT SELECT t3.District_name FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id WHERE t1.Type  =  ""Village Store""",Find the names of districts where have both city mall and village store type stores.,"['SELECT' 't3.District_name' 'FROM' 'store' 'AS' 't1' 'JOIN'
 'store_district' 'AS' 't2' 'ON' 't1.store_id' '=' 't2.store_id' 'JOIN'
 'district' 'AS' 't3' 'ON' 't2.district_id' '=' 't3.district_id' 'WHERE'
 't1.Type' '=' '``' 'City' 'Mall' ""''"" 'INTERSECT' 'SELECT'
 't3.District_name' 'FROM' 'store' 'AS' 't1' 'JOIN' 'store_district' 'AS'
 't2' 'ON' 't1.store_id' '=' 't2.store_id' 'JOIN' 'district' 'AS' 't3'
 'ON' 't2.district_id' '=' 't3.district_id' 'WHERE' 't1.Type' '=' '``'
 'Village' 'Store' ""''""]","['select' 't3' '.' 'district_name' 'from' 'store' 'as' 't1' 'join'
 'store_district' 'as' 't2' 'on' 't1' '.' 'store_id' '=' 't2' '.'
 'store_id' 'join' 'district' 'as' 't3' 'on' 't2' '.' 'district_id' '='
 't3' '.' 'district_id' 'where' 't1' '.' 'type' '=' 'value' 'intersect'
 'select' 't3' '.' 'district_name' 'from' 'store' 'as' 't1' 'join'
 'store_district' 'as' 't2' 'on' 't1' '.' 'store_id' '=' 't2' '.'
 'store_id' 'join' 'district' 'as' 't3' 'on' 't2' '.' 'district_id' '='
 't3' '.' 'district_id' 'where' 't1' '.' 'type' '=' 'value']","['Find' 'the' 'names' 'of' 'districts' 'where' 'have' 'both' 'city' 'mall'
 'and' 'village' 'store' 'type' 'stores' '.']",0,0,0,4,2
11,4943,store_product,"SELECT t3.District_name FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id WHERE t1.Type  =  ""City Mall"" INTERSECT SELECT t3.District_name FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id WHERE t1.Type  =  ""Village Store""",What are the names of the districts that have both mall and village store style shops?,"['SELECT' 't3.District_name' 'FROM' 'store' 'AS' 't1' 'JOIN'
 'store_district' 'AS' 't2' 'ON' 't1.store_id' '=' 't2.store_id' 'JOIN'
 'district' 'AS' 't3' 'ON' 't2.district_id' '=' 't3.district_id' 'WHERE'
 't1.Type' '=' '``' 'City' 'Mall' ""''"" 'INTERSECT' 'SELECT'
 't3.District_name' 'FROM' 'store' 'AS' 't1' 'JOIN' 'store_district' 'AS'
 't2' 'ON' 't1.store_id' '=' 't2.store_id' 'JOIN' 'district' 'AS' 't3'
 'ON' 't2.district_id' '=' 't3.district_id' 'WHERE' 't1.Type' '=' '``'
 'Village' 'Store' ""''""]","['select' 't3' '.' 'district_name' 'from' 'store' 'as' 't1' 'join'
 'store_district' 'as' 't2' 'on' 't1' '.' 'store_id' '=' 't2' '.'
 'store_id' 'join' 'district' 'as' 't3' 'on' 't2' '.' 'district_id' '='
 't3' '.' 'district_id' 'where' 't1' '.' 'type' '=' 'value' 'intersect'
 'select' 't3' '.' 'district_name' 'from' 'store' 'as' 't1' 'join'
 'store_district' 'as' 't2' 'on' 't1' '.' 'store_id' '=' 't2' '.'
 'store_id' 'join' 'district' 'as' 't3' 'on' 't2' '.' 'district_id' '='
 't3' '.' 'district_id' 'where' 't1' '.' 'type' '=' 'value']","['What' 'are' 'the' 'names' 'of' 'the' 'districts' 'that' 'have' 'both'
 'mall' 'and' 'village' 'store' 'style' 'shops' '?']",0,0,0,4,2
12,5028,soccer_2,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie' INTERSECT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid',Find the names of states that have some college students playing in goalie and mid positions.,"['SELECT' 'T1.state' 'FROM' 'college' 'AS' 'T1' 'JOIN' 'tryout' 'AS' 'T2'
 'ON' 'T1.cName' '=' 'T2.cName' 'WHERE' 'T2.pPos' '=' ""'goalie"" ""'""
 'INTERSECT' 'SELECT' 'T1.state' 'FROM' 'college' 'AS' 'T1' 'JOIN'
 'tryout' 'AS' 'T2' 'ON' 'T1.cName' '=' 'T2.cName' 'WHERE' 'T2.pPos' '='
 ""'mid"" ""'""]","['select' 't1' '.' 'state' 'from' 'college' 'as' 't1' 'join' 'tryout' 'as'
 't2' 'on' 't1' '.' 'cname' '=' 't2' '.' 'cname' 'where' 't2' '.' 'ppos'
 '=' 'value' 'intersect' 'select' 't1' '.' 'state' 'from' 'college' 'as'
 't1' 'join' 'tryout' 'as' 't2' 'on' 't1' '.' 'cname' '=' 't2' '.' 'cname'
 'where' 't2' '.' 'ppos' '=' 'value']","['Find' 'the' 'names' 'of' 'states' 'that' 'have' 'some' 'college'
 'students' 'playing' 'in' 'goalie' 'and' 'mid' 'positions' '.']",0,0,0,2,2
20,5029,soccer_2,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie' INTERSECT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid',What are the names of the states that have some college students playing in the positions of goalie and mid-field?,"['SELECT' 'T1.state' 'FROM' 'college' 'AS' 'T1' 'JOIN' 'tryout' 'AS' 'T2'
 'ON' 'T1.cName' '=' 'T2.cName' 'WHERE' 'T2.pPos' '=' ""'goalie"" ""'""
 'INTERSECT' 'SELECT' 'T1.state' 'FROM' 'college' 'AS' 'T1' 'JOIN'
 'tryout' 'AS' 'T2' 'ON' 'T1.cName' '=' 'T2.cName' 'WHERE' 'T2.pPos' '='
 ""'mid"" ""'""]","['select' 't1' '.' 'state' 'from' 'college' 'as' 't1' 'join' 'tryout' 'as'
 't2' 'on' 't1' '.' 'cname' '=' 't2' '.' 'cname' 'where' 't2' '.' 'ppos'
 '=' 'value' 'intersect' 'select' 't1' '.' 'state' 'from' 'college' 'as'
 't1' 'join' 'tryout' 'as' 't2' 'on' 't1' '.' 'cname' '=' 't2' '.' 'cname'
 'where' 't2' '.' 'ppos' '=' 'value']","['What' 'are' 'the' 'names' 'of' 'the' 'states' 'that' 'have' 'some'
 'college' 'students' 'playing' 'in' 'the' 'positions' 'of' 'goalie' 'and'
 'mid-field' '?']",0,0,0,2,2
14,5034,soccer_2,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie',Find the names of states that have some college students playing in the mid position but not in the goalie position.,"['SELECT' 'T1.state' 'FROM' 'college' 'AS' 'T1' 'JOIN' 'tryout' 'AS' 'T2'
 'ON' 'T1.cName' '=' 'T2.cName' 'WHERE' 'T2.pPos' '=' ""'mid"" ""'"" 'EXCEPT'
 'SELECT' 'T1.state' 'FROM' 'college' 'AS' 'T1' 'JOIN' 'tryout' 'AS' 'T2'
 'ON' 'T1.cName' '=' 'T2.cName' 'WHERE' 'T2.pPos' '=' ""'goalie"" ""'""]","['select' 't1' '.' 'state' 'from' 'college' 'as' 't1' 'join' 'tryout' 'as'
 't2' 'on' 't1' '.' 'cname' '=' 't2' '.' 'cname' 'where' 't2' '.' 'ppos'
 '=' 'value' 'except' 'select' 't1' '.' 'state' 'from' 'college' 'as' 't1'
 'join' 'tryout' 'as' 't2' 'on' 't1' '.' 'cname' '=' 't2' '.' 'cname'
 'where' 't2' '.' 'ppos' '=' 'value']","['Find' 'the' 'names' 'of' 'states' 'that' 'have' 'some' 'college'
 'students' 'playing' 'in' 'the' 'mid' 'position' 'but' 'not' 'in' 'the'
 'goalie' 'position' '.']",0,0,0,2,2
15,5035,soccer_2,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie',What are the names of all the states with college students playing in the mid position but no goalies?,"['SELECT' 'T1.state' 'FROM' 'college' 'AS' 'T1' 'JOIN' 'tryout' 'AS' 'T2'
 'ON' 'T1.cName' '=' 'T2.cName' 'WHERE' 'T2.pPos' '=' ""'mid"" ""'"" 'EXCEPT'
 'SELECT' 'T1.state' 'FROM' 'college' 'AS' 'T1' 'JOIN' 'tryout' 'AS' 'T2'
 'ON' 'T1.cName' '=' 'T2.cName' 'WHERE' 'T2.pPos' '=' ""'goalie"" ""'""]","['select' 't1' '.' 'state' 'from' 'college' 'as' 't1' 'join' 'tryout' 'as'
 't2' 'on' 't1' '.' 'cname' '=' 't2' '.' 'cname' 'where' 't2' '.' 'ppos'
 '=' 'value' 'except' 'select' 't1' '.' 'state' 'from' 'college' 'as' 't1'
 'join' 'tryout' 'as' 't2' 'on' 't1' '.' 'cname' '=' 't2' '.' 'cname'
 'where' 't2' '.' 'ppos' '=' 'value']","['What' 'are' 'the' 'names' 'of' 'all' 'the' 'states' 'with' 'college'
 'students' 'playing' 'in' 'the' 'mid' 'position' 'but' 'no' 'goalies' '?']",0,0,0,2,2
16,5036,soccer_2,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie'),How many states that have some college students playing in the mid position but not in the goalie position.,"['SELECT' 'COUNT' '(' '*' ')' 'FROM' '(' 'SELECT' 'T1.state' 'FROM'
 'college' 'AS' 'T1' 'JOIN' 'tryout' 'AS' 'T2' 'ON' 'T1.cName' '='
 'T2.cName' 'WHERE' 'T2.pPos' '=' ""'mid"" ""'"" 'EXCEPT' 'SELECT' 'T1.state'
 'FROM' 'college' 'AS' 'T1' 'JOIN' 'tryout' 'AS' 'T2' 'ON' 'T1.cName' '='
 'T2.cName' 'WHERE' 'T2.pPos' '=' ""'goalie"" ""'"" ')']","['select' 'count' '(' '*' ')' 'from' '(' 'select' 't1' '.' 'state' 'from'
 'college' 'as' 't1' 'join' 'tryout' 'as' 't2' 'on' 't1' '.' 'cname' '='
 't2' '.' 'cname' 'where' 't2' '.' 'ppos' '=' 'value' 'except' 'select'
 't1' '.' 'state' 'from' 'college' 'as' 't1' 'join' 'tryout' 'as' 't2'
 'on' 't1' '.' 'cname' '=' 't2' '.' 'cname' 'where' 't2' '.' 'ppos' '='
 'value' ')']","['How' 'many' 'states' 'that' 'have' 'some' 'college' 'students' 'playing'
 'in' 'the' 'mid' 'position' 'but' 'not' 'in' 'the' 'goalie' 'position'
 '.']",0,0,0,2,3
17,5037,soccer_2,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie'),What is the count of states with college students playing in the mid position but not as goalies?,"['SELECT' 'COUNT' '(' '*' ')' 'FROM' '(' 'SELECT' 'T1.state' 'FROM'
 'college' 'AS' 'T1' 'JOIN' 'tryout' 'AS' 'T2' 'ON' 'T1.cName' '='
 'T2.cName' 'WHERE' 'T2.pPos' '=' ""'mid"" ""'"" 'EXCEPT' 'SELECT' 'T1.state'
 'FROM' 'college' 'AS' 'T1' 'JOIN' 'tryout' 'AS' 'T2' 'ON' 'T1.cName' '='
 'T2.cName' 'WHERE' 'T2.pPos' '=' ""'goalie"" ""'"" ')']","['select' 'count' '(' '*' ')' 'from' '(' 'select' 't1' '.' 'state' 'from'
 'college' 'as' 't1' 'join' 'tryout' 'as' 't2' 'on' 't1' '.' 'cname' '='
 't2' '.' 'cname' 'where' 't2' '.' 'ppos' '=' 'value' 'except' 'select'
 't1' '.' 'state' 'from' 'college' 'as' 't1' 'join' 'tryout' 'as' 't2'
 'on' 't1' '.' 'cname' '=' 't2' '.' 'cname' 'where' 't2' '.' 'ppos' '='
 'value' ')']","['What' 'is' 'the' 'count' 'of' 'states' 'with' 'college' 'students'
 'playing' 'in' 'the' 'mid' 'position' 'but' 'not' 'as' 'goalies' '?']",0,0,0,2,3
13,5068,device,"SELECT T3.Shop_Name ,  T2.Carrier FROM stock AS T1 JOIN device AS T2 ON T1.Device_ID  =  T2.Device_ID JOIN shop AS T3 ON T1.Shop_ID  =  T3.Shop_ID",Show names of shops and the carriers of devices they have in stock.,"['SELECT' 'T3.Shop_Name' ',' 'T2.Carrier' 'FROM' 'stock' 'AS' 'T1' 'JOIN'
 'device' 'AS' 'T2' 'ON' 'T1.Device_ID' '=' 'T2.Device_ID' 'JOIN' 'shop'
 'AS' 'T3' 'ON' 'T1.Shop_ID' '=' 'T3.Shop_ID']","['select' 't3' '.' 'shop_name' ',' 't2' '.' 'carrier' 'from' 'stock' 'as'
 't1' 'join' 'device' 'as' 't2' 'on' 't1' '.' 'device_id' '=' 't2' '.'
 'device_id' 'join' 'shop' 'as' 't3' 'on' 't1' '.' 'shop_id' '=' 't3' '.'
 'shop_id']","['Show' 'names' 'of' 'shops' 'and' 'the' 'carriers' 'of' 'devices' 'they'
 'have' 'in' 'stock' '.']",0,0,0,2,1
18,5072,device,SELECT T2.Shop_Name FROM stock AS T1 JOIN shop AS T2 ON T1.Shop_ID  =  T2.Shop_ID GROUP BY T1.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1,Show the name of the shop that has the most kind of devices in stock.,"['SELECT' 'T2.Shop_Name' 'FROM' 'stock' 'AS' 'T1' 'JOIN' 'shop' 'AS' 'T2'
 'ON' 'T1.Shop_ID' '=' 'T2.Shop_ID' 'GROUP' 'BY' 'T1.Shop_ID' 'ORDER' 'BY'
 'COUNT' '(' '*' ')' 'DESC' 'LIMIT' '1']","['select' 't2' '.' 'shop_name' 'from' 'stock' 'as' 't1' 'join' 'shop' 'as'
 't2' 'on' 't1' '.' 'shop_id' '=' 't2' '.' 'shop_id' 'group' 'by' 't1' '.'
 'shop_id' 'order' 'by' 'count' '(' '*' ')' 'desc' 'limit' 'value']","['Show' 'the' 'name' 'of' 'the' 'shop' 'that' 'has' 'the' 'most' 'kind'
 'of' 'devices' 'in' 'stock' '.']",0,1,1,1,1
19,5196,music_2,SELECT T2.lastname FROM Performance AS T1 JOIN Band AS T2 ON T1.bandmate  =  T2.id JOIN Songs AS T3 ON T3.SongId  =  T1.SongId GROUP BY lastname ORDER BY count(*) DESC LIMIT 1,What is the last name of the musician that have produced the most number of songs?,"['SELECT' 'T2.lastname' 'FROM' 'Performance' 'AS' 'T1' 'JOIN' 'Band' 'AS'
 'T2' 'ON' 'T1.bandmate' '=' 'T2.id' 'JOIN' 'Songs' 'AS' 'T3' 'ON'
 'T3.SongId' '=' 'T1.SongId' 'GROUP' 'BY' 'lastname' 'ORDER' 'BY' 'count'
 '(' '*' ')' 'DESC' 'LIMIT' '1']","['select' 't2' '.' 'lastname' 'from' 'performance' 'as' 't1' 'join' 'band'
 'as' 't2' 'on' 't1' '.' 'bandmate' '=' 't2' '.' 'id' 'join' 'songs' 'as'
 't3' 'on' 't3' '.' 'songid' '=' 't1' '.' 'songid' 'group' 'by' 'lastname'
 'order' 'by' 'count' '(' '*' ')' 'desc' 'limit' 'value']","['What' 'is' 'the' 'last' 'name' 'of' 'the' 'musician' 'that' 'have'
 'produced' 'the' 'most' 'number' 'of' 'songs' '?']",0,1,1,2,1
